26,B2,B4,B5,26,B2,B4,B5,12.19943928,16.79133904,-299.4629675,18.27676304,25.15632392,-298.4978066,22.09358103,13.59590315,-299.0161162,,12.2084,16.804,-299.6811,18.2943,25.18,-298.7833,22.1129,13.607,-299.2759
27,B3,C2,B6,27,B3,C2,B6,15.98426362,5.193870799,-299.7425502,19.74246961,-6.41397561,-299.5139029,25.86704498,1.988125318,-299.0356658,,15.9942,5.197,-299.9289,19.7536,-6.418,-299.6811,25.8877,1.99,-299.2759
28,B3,B5,B6,28,B3,B5,B6,15.98426362,5.193870799,-299.7425502,22.09358103,13.59590315,-299.0161162,25.86704498,1.988125318,-299.0356658,,15.9942,5.197,-299.9289,22.1129,13.607,-299.2759,25.8877,1.99,-299.2759
29,C2,C3,C5,29,C2,C3,C5,19.74246961,-6.41397561,-299.5139029,9.88294599,-13.60263045,-299.8703248,19.76550867,-16.81801444,-299.1405195,,19.7536,-6.418,-299.6811,9.885,-13.605,-299.9289,19.7744,-16.825,-299.2759
30,C2,B6,C4,30,C2,B6,C4,19.74246961,-6.41397561,-299.5139029,25.86704498,1.988125318,-299.0356658,29.57792909,-9.609578802,-298.5522819,,19.7536,-6.418,-299.6811,25.8877,1.99,-299.2759,29.6008,-9.617,-298.7833
31,C2,C4,C5,31,C2,C4,C5,19.74246961,-6.41397561,-299.5139029,29.57792909,-9.609578802,-298.5522819,19.76550867,-16.81801444,-299.1405195,,19.7536,-6.418,-299.6811,29.6008,-9.617,-298.7833,19.7744,-16.825,-299.2759
32,C3,D2,C6,32,C3,D2,C6,9.88294599,-13.60263045,-299.8703248,-1.14E-21,-20.77301171,-299.7334666,9.890748475,-24.00348326,-299.2466187,,9.885,-13.605,-299.9289,0,-20.77,-299.6811,9.8916,-24.006,-299.2759
33,C3,C5,C6,33,C3,C5,C6,9.88294599,-13.60263045,-299.8703248,19.76550867,-16.81801444,-299.1405195,9.890748475,-24.00348326,-299.2466187,,9.885,-13.605,-299.9289,19.7744,-16.825,-299.2759,9.8916,-24.006,-299.2759
34,D2,D3,D5,34,D2,D3,D5,-1.14E-21,-20.77301171,-299.7334666,-9.888389868,-13.61025753,-300.0358182,-9.896401169,-24.01701511,-299.4199096,,0,-20.77,-299.6811,-9.885,-13.605,-299.9289,-9.8916,-24.006,-299.2759
35,D2,C6,D4,35,D2,C6,D4,-1.14E-21,-20.77301171,-299.7334666,9.890748475,-24.00348326,-299.2466187,-6.09E-22,-31.13096289,-298.8567292,,0,-20.77,-299.6811,9.8916,-24.006,-299.2759,0,-31.124,-298.7833
36,D2,D4,D5,36,D2,D4,D5,-1.14E-21,-20.77301171,-299.7334666,-6.09E-22,-31.13096289,-298.8567292,-9.896401169,-24.01701511,-299.4199096,,0,-20.77,-299.6811,0,-31.124,-298.7833,-9.8916,-24.006,-299.2759
37,D3,E2,D6,37,D3,E2,D6,-9.888389868,-13.61025753,-300.0358182,-19.76246607,-6.420472155,-299.8167747,-19.78693642,-16.8362092,-299.4651789,,-9.885,-13.605,-299.9289,-19.7536,-6.418,-299.6811,-19.7744,-16.825,-299.2759
38,D3,D5,D6,38,D3,D5,D6,-9.888389868,-13.61025753,-300.0358182,-9.896401169,-24.01701511,-299.4199096,-19.78693642,-16.8362092,-299.4651789,,-9.885,-13.605,-299.9289,-9.8916,-24.006,-299.2759,-19.7744,-16.825,-299.2759
39,E2,E3,E5,39,E2,E3,E5,-19.76246607,-6.420472155,-299.8167747,-15.99609886,5.197112816,-299.9643413,-25.89739417,1.990785953,-299.3867047,,-19.7536,-6.418,-299.6811,-15.9942,5.197,-299.9289,-25.8877,1.99,-299.2759
40,E2,D6,E4,40,E2,D6,E4,-19.76246607,-6.420472155,-299.8167747,-19.78693642,-16.8362092,-299.4651789,-29.6210611,-9.624179979,-298.9878166,,-19.7536,-6.418,-299.6811,-19.7744,-16.825,-299.2759,-29.6008,-9.617,-298.7833
41,E2,E4,E5,41,E2,E4,E5,-19.76246607,-6.420472155,-299.8167747,-29.6210611,-9.624179979,-298.9878166,-25.89739417,1.990785953,-299.3867047,,-19.7536,-6.418,-299.6811,-29.6008,-9.617,-298.7833,-25.8877,1.99,-299.2759
42,E3,A2,E6,42,E3,A2,E6,-15.99609886,5.197112816,-299.9643413,-12.2053132,16.79980028,-299.6071389,-22.11288057,13.60785286,-299.2772766,,-15.9942,5.197,-299.9289,-12.2084,16.804,-299.6811,-22.1129,13.607,-299.2759
43,E3,E5,E6,43,E3,E5,E6,-15.99609886,5.197112816,-299.9643413,-25.89739417,1.990785953,-299.3867047,-22.11288057,13.60785286,-299.2772766,,-15.9942,5.197,-299.9289,-25.8877,1.99,-299.2759,-22.1129,13.607,-299.2759
44,A2,A5,A4,44,A2,A5,A4,-12.2053132,16.79980028,-299.6071389,-6.10438684,25.22138143,-299.1075352,-18.28746697,25.17115852,-298.6717564,,-12.2084,16.804,-299.6811,-6.1079,25.236,-299.2759,-18.2943,25.18,-298.7833
45,A2,E6,A4,45,A2,E6,A4,-12.2053132,16.79980028,-299.6071389,-22.11288057,13.60785286,-299.2772766,-18.28746697,25.17115852,-298.6717564,,-12.2084,16.804,-299.6811,-22.1129,13.607,-299.2759,-18.2943,25.18,-298.7833
46,A5,A6,A9,46,A5,A6,A9,-6.10438684,25.22138143,-299.1075352,6.103125856,25.21641588,-299.0459971,-1.60E-20,33.60920993,-298.2616604,,-6.1079,25.236,-299.2759,6.1079,25.236,-299.2759,0,33.638,-298.5108
47,A5,A4,A8,47,A5,A4,A8,-6.10438684,25.22138143,-299.1075352,-18.28746697,25.17115852,-298.6717564,-12.18112659,33.58704346,-298.0642375,,-6.1079,25.236,-299.2759,-18.2943,25.18,-298.7833,-12.1892,33.61,-298.265
48,A5,A8,A9,48,A5,A8,A9,-6.10438684,25.22138143,-299.1075352,-12.18112659,33.58704346,-298.0642375,-1.60E-20,33.60920993,-298.2616604,,-6.1079,25.236,-299.2759,-12.1892,33.61,-298.265,0,33.638,-298.5108
49,A6,B4,A10,49,A6,B4,A10,6.103125856,25.21641588,-299.0459971,18.27676304,25.15632392,-298.4978066,12.17729231,33.57684554,-297.9706054,,6.1079,25.236,-299.2759,18.2943,25.18,-298.7833,12.1892,33.61,-298.265
50,A6,A9,A10,50,A6,A9,A10,6.103125856,25.21641588,-299.0459971,-1.60E-20,33.60920993,-298.2616604,12.17729231,33.57684554,-297.9706054,,6.1079,25.236,-299.2759,0,33.638,-298.5108,12.1892,33.61,-298.265
51,B4,B5,B8,51,B4,B5,B8,18.27676304,25.15632392,-298.4978066,22.09358103,13.59590315,-299.0161162,28.16824725,21.95586125,-297.9535125,,18.2943,25.18,-298.7833,22.1129,13.607,-299.2759,28.1978,21.979,-298.265
52,B4,A10,B7,52,B4,A10,B7,18.27676304,25.15632392,-298.4978066,12.17729231,33.57684554,-297.9706054,24.33159134,33.4901562,-297.2025756,,18.2943,25.18,-298.7833,12.1892,33.61,-298.265,24.3583,33.527,-297.5279
53,B4,B7,B8,53,B4,B7,B8,18.27676304,25.15632392,-298.4978066,24.33159134,33.4901562,-297.2025756,28.16824725,21.95586125,-297.9535125,,18.2943,25.18,-298.7833,24.3583,33.527,-297.5279,28.1978,21.979,-298.265
54,B5,B6,B9,54,B5,B6,B9,22.09358103,13.59590315,-299.0161162,25.86704498,1.988125318,-299.0356658,31.95887515,10.38428354,-298.213714,,22.1129,13.607,-299.2759,25.8877,1.99,-299.2759,31.9908,10.395,-298.5108
55,B5,B8,B9,55,B5,B8,B9,22.09358103,13.59590315,-299.0161162,28.16824725,21.95586125,-297.9535125,31.95887515,10.38428354,-298.213714,,22.1129,13.607,-299.2759,28.1978,21.979,-298.265,31.9908,10.395,-298.5108
56,B6,C4,B10,56,B6,C4,B10,25.86704498,1.988125318,-299.0356658,29.57792909,-9.609578802,-298.5522819,35.69672111,-1.204664657,-297.9776848,,25.8877,1.99,-299.2759,29.6008,-9.617,-298.7833,35.7311,-1.206,-298.265
57,B6,B9,B10,57,B6,B9,B10,25.86704498,1.988125318,-299.0356658,31.95887515,10.38428354,-298.213714,35.69672111,-1.204664657,-297.9776848,,25.8877,1.99,-299.2759,31.9908,10.395,-298.5108,35.7311,-1.206,-298.265
58,C4,C5,C8,58,C4,C5,C8,29.57792909,-9.609578802,-298.5522819,19.76550867,-16.81801444,-299.1405195,29.59565121,-20.01153258,-298.0559773,,29.6008,-9.617,-298.7833,19.7744,-16.825,-299.2759,29.6164,-20.026,-298.265
59,C4,B10,C7,59,C4,B10,C7,29.57792909,-9.609578802,-298.5522819,35.69672111,-1.204664657,-297.9776848,39.37482293,-12.79303039,-297.2430644,,29.6008,-9.617,-298.7833,35.7311,-1.206,-298.265,39.4126,-12.806,-297.5279
60,C4,C7,C8,60,C4,C7,C8,29.57792909,-9.609578802,-298.5522819,39.37482293,-12.79303039,-297.2430644,29.59565121,-20.01153258,-298.0559773,,29.6008,-9.617,-298.7833,39.4126,-12.806,-297.5279,29.6164,-20.026,-298.265
61,C5,C6,C9,61,C5,C6,C9,19.76550867,-16.81801444,-299.1405195,9.890748475,-24.00348326,-299.2466187,19.76382115,-27.20204769,-298.3962149,,19.7744,-16.825,-299.2759,9.8916,-24.006,-299.2759,19.7714,-27.213,-298.5108
62,C5,C8,C9,62,C5,C8,C9,19.76550867,-16.81801444,-299.1405195,29.59565121,-20.01153258,-298.0559773,19.76382115,-27.20204769,-298.3962149,,19.7744,-16.825,-299.2759,29.6164,-20.026,-298.265,19.7714,-27.213,-298.5108
63,C6,D4,C10,63,C6,D4,C10,9.890748475,-24.00348326,-299.2466187,-6.09E-22,-31.13096289,-298.8567292,9.893303321,-34.35273791,-298.249255,,9.8916,-24.006,-299.2759,0,-31.124,-298.7833,9.8938,-34.355,-298.265
64,C6,C9,C10,64,C6,C9,C10,9.890748475,-24.00348326,-299.2466187,19.76382115,-27.20204769,-298.3962149,9.893303321,-34.35273791,-298.249255,,9.8916,-24.006,-299.2759,19.7714,-27.213,-298.5108,9.8938,-34.355,-298.265
65,D4,D5,D8,65,D4,D5,D8,-6.09E-22,-31.13096289,-298.8567292,-9.896401169,-24.01701511,-299.4199096,-9.899171772,-34.37311548,-298.4254997,,0,-31.124,-298.7833,-9.8916,-24.006,-299.2759,-9.8938,-34.355,-298.265
66,D4,C10,D7,66,D4,C10,D7,-6.09E-22,-31.13096289,-298.8567292,9.893303321,-34.35273791,-298.249255,-9.77E-22,-41.45087705,-297.6030414,,0,-31.124,-298.7833,9.8938,-34.355,-298.265,0,-41.44,-297.5279
67,D4,D7,D8,67,D4,D7,D8,-6.09E-22,-31.13096289,-298.8567292,-9.77E-22,-41.45087705,-297.6030414,-9.899171772,-34.37311548,-298.4254997,,0,-31.124,-298.7833,0,-41.44,-297.5279,-9.8938,-34.355,-298.265
68,D5,D6,D9,68,D5,D6,D9,-9.896401169,-24.01701511,-299.4199096,-19.78693642,-16.8362092,-299.4651789,-19.78613894,-27.23291302,-298.7331185,,-9.8916,-24.006,-299.2759,-19.7744,-16.825,-299.2759,-19.7714,-27.213,-298.5108
69,D5,D8,D9,69,D5,D8,D9,-9.896401169,-24.01701511,-299.4199096,-9.899171772,-34.37311548,-298.4254997,-19.78613894,-27.23291302,-298.7331185,,-9.8916,-24.006,-299.2759,-9.8938,-34.355,-298.265,-19.7714,-27.213,-298.5108
70,D6,E4,D10,70,D6,E4,D10,-19.78693642,-16.8362092,-299.4651789,-29.6210611,-9.624179979,-298.9878166,-29.6417044,-20.04326937,-298.5193458,,-19.7744,-16.825,-299.2759,-29.6008,-9.617,-298.7833,-29.6164,-20.026,-298.265
71,D6,D9,D10,71,D6,D9,D10,-19.78693642,-16.8362092,-299.4651789,-19.78613894,-27.23291302,-298.7331185,-29.6417044,-20.04326937,-298.5193458,,-19.7744,-16.825,-299.2759,-19.7714,-27.213,-298.5108,-29.6164,-20.026,-298.265
72,E4,E5,E8,72,E4,E5,E8,-29.6210611,-9.624179979,-298.9878166,-25.89739417,1.990785953,-299.3867047,-35.75161177,-1.206821329,-298.4358685,,-29.6008,-9.617,-298.7833,-25.8877,1.99,-299.2759,-35.7311,-1.206,-298.265
73,E4,D10,E7,73,E4,D10,E7,-29.6210611,-9.624179979,-298.9878166,-29.6417044,-20.04326937,-298.5193458,-39.4461275,-12.81622726,-297.7816617,,-29.6008,-9.617,-298.7833,-29.6164,-20.026,-298.265,-39.4126,-12.806,-297.5279
74,E4,E7,E8,74,E4,E7,E8,-29.6210611,-9.624179979,-298.9878166,-39.4461275,-12.81622726,-297.7816617,-35.75161177,-1.206821329,-298.4358685,,-29.6008,-9.617,-298.7833,-39.4126,-12.806,-297.5279,-35.7311,-1.206,-298.265
75,E5,E6,E9,75,E5,E6,E9,-25.89739417,1.990785953,-299.3867047,-22.11288057,13.60785286,-299.2772766,-31.99791737,10.39730104,-298.577943,,-25.8877,1.99,-299.2759,-22.1129,13.607,-299.2759,-31.9908,10.395,-298.5108
76,E5,E8,E9,76,E5,E8,E9,-25.89739417,1.990785953,-299.3867047,-35.75161177,-1.206821329,-298.4358685,-31.99791737,10.39730104,-298.577943,,-25.8877,1.99,-299.2759,-35.7311,-1.206,-298.265,-31.9908,10.395,-298.5108
77,E6,A4,E10,77,E6,A4,E10,-22.11288057,13.60785286,-299.2772766,-18.28746697,25.17115852,-298.6717564,-28.19329481,21.97528008,-298.2181389,,-22.1129,13.607,-299.2759,-18.2943,25.18,-298.7833,-28.1978,21.979,-298.265
78,E6,E9,E10,78,E6,E9,E10,-22.11288057,13.60785286,-299.2772766,-31.99791737,10.39730104,-298.577943,-28.19329481,21.97528008,-298.2181389,,-22.1129,13.607,-299.2759,-31.9908,10.395,-298.5108,-28.1978,21.979,-298.265
79,A4,A8,A7,79,A4,A8,A7,-18.28746697,25.17115852,-298.6717564,-12.18112659,33.58704346,-298.0642375,-24.3452689,33.50876667,-297.369768,,-18.2943,25.18,-298.7833,-12.1892,33.61,-298.265,-24.3583,33.527,-297.5279
80,A4,E10,A7,80,A4,E10,A7,-18.28746697,25.17115852,-298.6717564,-28.19329481,21.97528008,-298.2181389,-24.3452689,33.50876667,-297.369768,,-18.2943,25.18,-298.7833,-28.1978,21.979,-298.265,-24.3583,33.527,-297.5279
81,A8,A9,A13,81,A8,A9,A13,-12.18112659,33.58704346,-298.0642375,-1.60E-20,33.60920993,-298.2616604,-6.102469944,42.07048875,-297.0975978,,-12.1892,33.61,-298.265,0,33.638,-298.5108,-6.1082,42.109,-297.3714
82,A8,A7,A12,82,A8,A7,A12,-12.18112659,33.58704346,-298.0642375,-24.3452689,33.50876667,-297.369768,-18.27996214,42.0194085,-296.6402067,,-12.1892,33.61,-298.265,-24.3583,33.527,-297.5279,-18.2947,42.054,-296.8788
83,A8,A12,A13,83,A8,A12,A13,-12.18112659,33.58704346,-298.0642375,-18.27996214,42.0194085,-296.6402067,-6.102469944,42.07048875,-297.0975978,,-12.1892,33.61,-298.265,-18.2947,42.054,-296.8788,-6.1082,42.109,-297.3714
84,A9,A10,A14,84,A9,A10,A14,-1.60E-20,33.60920993,-298.2616604,12.17729231,33.57684554,-297.9706054,6.101829363,42.06545778,-297.0643405,,0,33.638,-298.5108,12.1892,33.61,-298.265,6.1082,42.109,-297.3714
85,A9,A13,A14,85,A9,A13,A14,-1.60E-20,33.60920993,-298.2616604,-6.102469944,42.07048875,-297.0975978,6.101829363,42.06545778,-297.0643405,,0,33.638,-298.5108,-6.1082,42.109,-297.3714,6.1082,42.109,-297.3714
86,A10,B7,A15,86,A10,B7,A15,12.17729231,33.57684554,-297.9706054,24.33159134,33.4901562,-297.2025756,18.27442432,42.00713948,-296.5500978,,12.1892,33.61,-298.265,24.3583,33.527,-297.5279,18.2947,42.054,-296.8788
87,A10,A14,A15,87,A10,A14,A15,12.17729231,33.57684554,-297.9706054,6.101829363,42.06545778,-297.0643405,18.27442432,42.00713948,-296.5500978,,12.1892,33.61,-298.265,6.1082,42.109,-297.3714,18.2947,42.054,-296.8788
88,B7,B8,B12,88,B7,B8,B12,24.33159134,33.4901562,-297.2025756,28.16824725,21.95586125,-297.9535125,34.30309408,30.36144578,-296.5467251,,24.3583,33.527,-297.5279,28.1978,21.979,-298.265,34.3416,30.395,-296.8788
89,B7,A15,B11,89,B7,A15,B11,24.33159134,33.4901562,-297.2025756,18.27442432,42.00713948,-296.5500978,30.35959694,41.78740592,-295.5886247,,24.3583,33.527,-297.5279,18.2947,42.054,-296.8788,30.3932,41.833,-295.9163
90,B7,B11,B12,90,B7,B11,B12,24.33159134,33.4901562,-297.2025756,30.35959694,41.78740592,-295.5886247,34.30309408,30.36144578,-296.5467251,,24.3583,33.527,-297.5279,30.3932,41.833,-295.9163,34.3416,30.395,-296.8788
91,B8,B9,B13,91,B8,B9,B13,28.16824725,21.95586125,-297.9535125,31.95887515,10.38428354,-298.213714,38.11809022,18.80123446,-297.0425194,,28.1978,21.979,-298.265,31.9908,10.395,-298.5108,38.1602,18.822,-297.3714
92,B8,B12,B13,92,B8,B12,B13,28.16824725,21.95586125,-297.9535125,34.30309408,30.36144578,-296.5467251,38.11809022,18.80123446,-297.0425194,,28.1978,21.979,-298.265,34.3416,30.395,-296.8788,38.1602,18.822,-297.3714
93,B9,B10,B14,93,B9,B10,B14,31.95887515,10.38428354,-298.213714,35.69672111,-1.204664657,-297.9776848,41.88971825,7.195790944,-297.0476895,,31.9908,10.395,-298.5108,35.7311,-1.206,-298.265,41.9353,7.203,-297.3714
94,B9,B13,B14,94,B9,B13,B14,31.95887515,10.38428354,-298.213714,38.11809022,18.80123446,-297.0425194,41.88971825,7.195790944,-297.0476895,,31.9908,10.395,-298.5108,38.1602,18.822,-297.3714,41.9353,7.203,-297.3714
95,B10,C7,B15,95,B10,C7,B15,35.69672111,-1.204664657,-297.9776848,39.37482293,-12.79303039,-297.2430644,45.59902814,-4.399280545,-296.5584473,,35.7311,-1.206,-298.265,39.4126,-12.806,-297.5279,45.6484,-4.404,-296.8788
96,B10,B14,B15,96,B10,B14,B15,35.69672111,-1.204664657,-297.9776848,41.88971825,7.195790944,-297.0476895,45.59902814,-4.399280545,-296.5584473,,35.7311,-1.206,-298.265,41.9353,7.203,-297.3714,45.6484,-4.404,-296.8788
97,C7,C8,C12,97,C7,C8,C12,39.37482293,-12.79303039,-297.2430644,29.59565121,-20.01153258,-298.0559773,39.48275945,-23.2463719,-296.6067136,,39.4126,-12.806,-297.5279,29.6164,-20.026,-298.265,39.519,-23.268,-296.8788
98,C7,B15,C11,98,C7,B15,C11,39.37482293,-12.79303039,-297.2430644,45.59902814,-4.399280545,-296.5584473,49.1240728,-15.96136324,-295.5961273,,39.4126,-12.806,-297.5279,45.6484,-4.404,-296.8788,49.1772,-15.978,-295.9163
99,C7,C11,C12,99,C7,C11,C12,39.37482293,-12.79303039,-297.2430644,49.1240728,-15.96136324,-295.5961273,39.48275945,-23.2463719,-296.6067136,,39.4126,-12.806,-297.5279,49.1772,-15.978,-295.9163,39.519,-23.268,-296.8788
100,C8,C9,C13,100,C8,C9,C13,29.59565121,-20.01153258,-298.0559773,19.76382115,-27.20204769,-298.3962149,29.67297643,-30.45626149,-297.1748634,,29.6164,-20.026,-298.265,19.7714,-27.213,-298.5108,29.6925,-30.476,-297.3714
101,C8,C12,C13,101,C8,C12,C13,29.59565121,-20.01153258,-298.0559773,39.48275945,-23.2463719,-296.6067136,29.67297643,-30.45626149,-297.1748634,,29.6164,-20.026,-298.265,39.519,-23.268,-296.8788,29.6925,-30.476,-297.3714
102,C9,C10,C14,102,C9,C10,C14,19.76382115,-27.20204769,-298.3962149,9.893303321,-34.35273791,-298.249255,19.80196487,-37.64293125,-297.263573,,19.7714,-27.213,-298.5108,9.8938,-34.355,-298.265,19.8093,-37.657,-297.3714
103,C9,C13,C14,103,C9,C13,C14,19.76382115,-27.20204769,-298.3962149,29.67297643,-30.45626149,-297.1748634,19.80196487,-37.64293125,-297.263573,,19.7714,-27.213,-298.5108,29.6925,-30.476,-297.3714,19.8093,-37.657,-297.3714
104,C10,D7,C15,104,C10,D7,C15,9.893303321,-34.35273791,-298.249255,-9.77E-22,-41.45087705,-297.6030414,9.916794763,-44.77132484,-296.8593033,,9.8938,-34.355,-298.265,0,-41.44,-297.5279,9.9175,-44.775,-296.8788
105,C10,C14,C15,105,C10,C14,C15,9.893303321,-34.35273791,-298.249255,19.80196487,-37.64293125,-297.263573,9.916794763,-44.77132484,-296.8593033,,9.8938,-34.355,-298.265,19.8093,-37.657,-297.3714,9.9175,-44.775,-296.8788
106,D7,D8,D12,106,D7,D8,D12,-9.77E-22,-41.45087705,-297.6030414,-9.899171772,-34.37311548,-298.4254997,-9.922654045,-44.79795839,-297.0341476,,0,-41.44,-297.5279,-9.8938,-34.355,-298.265,-9.9175,-44.775,-296.8788
107,D7,C15,D11,107,D7,C15,D11,-9.77E-22,-41.45087705,-297.6030414,9.916794763,-44.77132484,-296.8593033,6.07E-22,-51.71790353,-295.9740226,,0,-41.44,-297.5279,9.9175,-44.775,-296.8788,0,-51.708,-295.9163
108,D7,D11,D12,108,D7,D11,D12,-9.77E-22,-41.45087705,-297.6030414,6.07E-22,-51.71790353,-295.9740226,-9.922654045,-44.79795839,-297.0341476,,0,-41.44,-297.5279,0,-51.708,-295.9163,-9.9175,-44.775,-296.8788
